	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
Sensitivity analysis_0	-0.0002845096	-7.6702476e-05	-0.0003925067	5.442244e-05	0.0006453035	-2.4515755e-05	-0.00033772946	0.00020913355	7.2321076e-05	0.00034194364	0.000231385	0.00048207343	0.00040982084	0.00034695753	-4.108259e-05	0.0006705693	9.293273e-05	-0.00046314605	-9.065761e-05	-0.00027616415	9.197181e-05	0.00015291564	0.00019284338	-0.00023561927	-0.00034389194	-2.3043644e-05	-0.00018854439	0.00014505435	3.492646e-05	-0.00021105338	-0.00024819325	0.00057051086	-0.00023701762	0.0004698324	0.00028513637	0.00024636	0.0007369364	-0.00013761019	0.00032605574	-0.0003283129	-5.74776e-05	-0.0002225493	-8.3945684e-05	-1.6837688e-05	0.00025432644	-0.00036510263	-0.00026210333	7.17342e-05	-0.00023647858	0.00013518432	3.748715e-05	-0.0004796368	-0.0003045201	-0.0001297019	-0.00047140804	1.9864407e-05	-0.0005586789	0.0005138007	-0.0003693684	-0.00018019826	0.00046890558	0.00028383583	0.0006092095	-0.0005428418	-0.00023484911	0.0002973126	-0.0002824825	0.0006091381	0.00041187005	-0.0003354064	0.000106531654	-0.00039739683	-3.752305e-05	-0.00016653813	-4.2469437e-05	-0.0001298166	0.0003452337	0.00029092436	0.00019997409	-4.9542192e-05	-0.00021358594	0.00037801918	0.0006598814	1.6375137e-05	0.0002916714	-9.3993265e-05	0.000616815	0.00014472452	7.3018025e-05	-0.00012915087	-0.00019816773	0.000492018	8.2292674e-05	-0.00022751186	-9.299165e-05	0.00016097509	4.0473788e-05	8.3558894e-05	-0.00017070981	0.00064376765	4.102702e-05	-0.00017192408	-6.381295e-05	-0.0005120694	0.00042436377	1.0584058e-05	-5.0770912e-05	-0.00027260452	-0.00033143282	-0.00012287904	0.0004341741	-0.00022901747	0.00031222973	-0.00011072007	3.960221e-05	0.00065115717	0.00038422373	5.012528e-05	0.00019826199	7.896731e-06	0.00023062133	0.00056335464	0.00018421341	0.00034251882	-0.00061325985	0.00027405666	-0.0002951398	0.00053612713	-0.00045175792	-7.4441654e-05	-6.241124e-05	-6.7628236e-05	8.2156774e-05	-0.0001722146	-0.0003053508	0.00047300773	0.00023268806	0.00043042237	0.00020738397	2.4261766e-05	-1.9306852e-05	7.209449e-05	-4.2896285e-05	0.00025213306	-0.00039623797	0.00024588176	-0.00026094235	-0.00019036545	-0.000381184	-0.0005979851	-0.00016789394	-0.00019393406	-7.869379e-06	0.00052692473	-3.6457182e-05	-0.0001864425	0.00013315384	-8.736812e-05	0.00010820549	-0.00011197142	0.000624703	-6.886932e-05	-0.0003050091	6.615295e-05	-0.00013452867	0.0003459621	3.4181125e-05	-5.1670577e-05	0.00023768205	-6.939483e-05	-0.000117936775	5.375856e-05	-0.00090471504	-0.00024044854	-0.0005391701	-0.00037998005	0.0003456341	-4.0559494e-06	-0.00016568786	0.00042267266	-0.0005400633	0.00024357688	-0.00041868867	-0.00044226553	0.00043464155	-0.00051158614	0.00016799268	0.00028799206	-0.00022307891	-0.00016450282	0.0001122107	-0.0003512443	0.0004311596	0.00040205522	-0.0004162182	0.00052987295	0.00010044814	3.211597e-05	-0.00038914688	-0.00034609673	-6.65416e-05	-0.0006084601	-0.00015573745	-8.278294e-05	0.0001588289	-0.00044888377	-0.00051946583	-0.00039225083	-0.00015831395	-7.204199e-05	0.00023488446	-0.00013447255	-0.00025379495	0.000194398	0.00013255233	0.000801027	0.00024919433	0.00022344751	-0.00060284993	-0.000245885	2.1307094e-05	0.000102296515	-0.000109328415	-6.870858e-05	-0.00049172225	1.8325476e-05	-0.000114120056	-0.00034253745	0.0003500465	0.00011324379	-0.00023156991	-0.00072856096	-3.9905597e-05	-0.0005448275	-8.711067e-05	-0.0007475419	2.4264007e-05	0.0006588414	-9.090912e-05	-0.00019162736	-0.0005329511	-0.00016284375	0.00051295804	9.618716e-05	-0.00022432659	0.00034495673	0.00064302504	0.0005773876	-0.0002668691	-0.00054711057	0.00016901229	-0.0004732131	2.9468758e-05	-0.0003763238	0.00069095386	-0.00022972358	-1.6991822e-05	8.306815e-05	-0.00039865312	-0.00016105823	4.04806e-05	0.00080380257	2.0272182e-05	-6.2367486e-05	0.00070457323	-0.0002840788	0.00029119154	-0.00048750217	0.00029722444	0.00058123335	1.702367e-05	0.00027238776	0.0004896718	-0.00059890724	-9.5054165e-05	-0.00023297731	0.00012206107	-0.00014876161	0.0003104618	-0.00036350844	-0.0004484562	-0.0003309406	0.00022370009	-4.805493e-05	0.00014777607	0.0005010292	-0.0002499499	-0.00012565887	-0.00031451465	-0.00039708323	0.00032852867	0.00022174008	-0.0004729265	-0.00070145656	-0.00026064142	-3.4488286e-05	-0.00029898252	0.00021064233	-0.00044139568	0.00063911214
Sensitivity analysis_1	-0.00018217466	-0.00033989624	-0.00033187904	-3.864214e-06	0.0007648328	0.00010633859	-0.0002993416	0.00039931634	0.00045070282	0.00033549397	0.0003034632	0.00018521961	5.7792127e-05	4.748405e-05	-0.0001361184	0.0002990529	0.0001228532	-0.00046768534	-1.0663061e-05	0.00011678052	0.00013583218	3.4045588e-06	0.0002960036	-0.00036648574	-0.00019142286	-0.00024067218	-1.3920806e-05	9.877238e-05	9.980528e-05	-0.00043404655	0.00011720417	0.0004053656	-0.00011764962	0.00016020107	6.4374035e-05	8.497963e-05	0.00046575168	-0.00030204354	-9.218493e-05	-0.00037470256	-7.061094e-07	0.00018553383	-0.00021385061	-7.175512e-05	0.0003911644	-0.0004461853	-0.0003551929	0.0001718692	3.0822346e-05	0.00043673956	0.00023125765	-0.00045490902	-0.00034000122	-0.00039514646	-0.0002835526	-0.00029445378	-0.00047900804	0.00046389783	-0.00042471362	-9.790056e-07	0.0006156559	-0.00019486628	0.00047139032	-0.0004549494	-0.00028173084	1.982077e-05	-0.00020150137	0.00037867672	9.552098e-05	-0.00020509891	-0.00032725086	-4.34493e-05	0.00021883633	-0.00033957668	-0.00015214559	-0.0001177206	0.00051305623	0.00028550695	1.9688818e-05	3.7331913e-05	-5.0552822e-05	0.00028098322	0.0005599242	0.0002183364	6.2605715e-05	-1.4808402e-05	0.00046296866	0.00026488188	9.2828355e-05	-0.0002073175	-0.0005647928	0.00037319493	0.0003420864	-0.0005991184	0.00011416237	0.00015856644	-1.2000815e-05	0.00010183343	0.00019022278	0.0006630008	5.7156558e-05	5.6644698e-05	-9.331956e-05	-0.0006022744	0.00057194184	0.0002208657	-0.000105974075	-3.1807096e-05	-1.0306754e-05	0.00025038866	0.00044593518	-1.304475e-05	0.00015110068	7.285225e-05	4.224867e-05	0.00036146754	0.00045064557	-9.3576105e-05	0.00022542357	-7.13558e-05	0.00015647123	0.00028074736	0.0001086979	0.00018832277	-0.0003138067	-7.488083e-05	-0.00024846842	0.00031124742	-0.0004328494	0.0001811523	-0.00010901324	-0.0002873668	-0.00010152126	-0.00011526184	-0.00028295032	0.00030677317	5.9575854e-05	0.0007399318	0.0002994472	-2.3997645e-05	0.00013429372	-2.8337392e-05	-0.00039426598	7.674864e-06	-0.00025671205	9.3837996e-05	-0.00020041806	-2.1292717e-05	-7.377943e-05	-0.00047747488	-0.000103995895	-9.2655784e-05	-0.000104336475	0.00032041804	-0.00022152794	-0.00024638025	0.00020642427	-2.6798896e-05	5.5356486e-07	-0.0003043488	0.0005894303	-6.971507e-05	4.295773e-05	-0.00030535134	-7.557288e-05	6.709219e-05	-0.0003114447	-4.432462e-05	0.00026761918	-0.0001246947	-0.00017426159	0.00031581576	-0.00038286604	-0.0004120072	-0.0004139933	-0.00046559333	0.00029900332	3.755792e-05	-2.6496331e-05	0.0003091584	-0.00041498488	0.0003989358	-0.00030517337	-0.00065149897	0.00036441066	-0.00040625976	3.1576063e-05	0.00046238798	-7.4298723e-06	9.427715e-05	0.00010798845	-0.0002332116	0.0004009206	-6.2704894e-05	-0.0004898071	0.00040968126	9.395973e-05	0.00012218347	-0.00040349734	-0.0002669854	-0.00012695754	-0.00051015	-0.00027887648	-0.00014671613	-1.3200596e-05	-0.0004989842	-0.0003478328	-0.0004887228	-0.00027502183	-0.0004607672	0.0003093141	-3.697355e-05	2.6487765e-05	4.2504184e-05	0.00032951552	0.00030549918	0.0001641526	-8.047906e-06	-0.0005901059	-0.00033415662	0.00014526749	0.0004366003	-0.000100395264	-5.0685085e-05	-0.00019891775	0.00033898724	3.388305e-05	-0.00034039796	0.00027749763	-4.952519e-06	-0.00010575662	-0.0006676993	-0.00024525216	-0.0005762804	-8.078571e-05	-0.0006226388	3.064655e-05	0.00082829973	0.00016917425	-0.0002935036	-0.00041644624	-0.0002668401	0.0006748345	0.00023671429	-0.0002500796	0.00013411234	0.0007092425	0.0006436201	-4.680988e-05	-0.00045166822	0.0002773333	-0.000152983	-0.00020269136	-1.134767e-05	0.00048305525	5.7194684e-05	-0.00046022318	0.00022739852	-0.00018843748	4.0614366e-05	0.00019766025	0.0006914569	-2.420834e-05	-0.00030350965	0.0005684656	-5.124989e-05	0.00021251297	-0.00038472726	0.00020576453	0.0005680765	2.048828e-05	-1.309067e-05	0.00040463568	-0.00037670345	0.00011115141	5.5144294e-05	9.813756e-05	-0.00022935563	0.00033378642	-0.00019943493	-0.0003451316	8.230282e-05	0.00012332239	0.00016993405	0.000315781	0.00045786743	-0.00043348668	0.00018337244	-0.0002615809	-0.00030858576	0.00046908352	0.00037890385	-0.0003087076	-0.0006425702	-0.0002783891	-0.00012076416	-0.00032172454	0.00042200572	0.00016644294	0.0006331499
Sensitivity analysis_2	-0.00015139663	5.6969922e-05	-0.0005291434	-0.00031134556	0.0007297101	0.00025414827	-0.0007614459	0.00051469106	0.00026021348	0.0007234226	-4.5357942e-06	0.0003903425	0.00055125076	0.0005383876	7.0275164e-05	0.00067026436	0.00039160685	-0.0009048579	0.000112275644	-0.00059213175	0.00042847925	0.00031053027	0.00036961518	-0.00019134553	-0.00037864916	9.3317576e-05	-0.00030781698	0.00015253665	5.7108165e-05	-0.00039379924	-0.00038562334	0.00069143466	-0.00036162767	0.00073759543	6.131428e-05	0.0003643032	0.0008532187	-0.00022687987	0.00019238477	-0.00082906603	-2.5092843e-06	-0.00044803112	-0.0002576965	-0.00010465863	0.00019134533	-9.405685e-05	-0.00021240092	-0.00026820516	-0.00016578852	-8.752331e-05	-0.0001110125	-0.0003975265	-0.00041397597	-0.00013506852	-0.00079714274	-0.00021877413	-0.0010082057	0.0008832684	-0.0005541591	-0.00028300888	0.0004509854	0.0001894737	0.00038128198	-0.00023065871	-0.000113197726	0.00051747315	-6.7233894e-05	0.0008983136	0.00045938033	-0.00081641244	3.2050684e-05	-0.00083219016	0.0004033925	-0.00014231636	-0.00013909524	0.00025338586	0.0006399701	0.0005348665	7.892743e-05	-8.14008e-05	-0.00028207726	0.000573779	0.00078967423	-2.4772287e-06	0.0002785917	3.318827e-05	0.00029459377	-5.075674e-05	8.6632615e-05	-0.00041012018	-0.00046044774	0.00083991	0.00020628097	-3.5514604e-05	-0.0002686244	0.00047805253	0.00043360877	0.00044663288	0.00012919832	0.0010393279	8.999143e-05	-0.00014128682	-0.00017476825	-0.00066110486	0.00028472807	-0.00035844074	0.00030252725	-0.0008252401	-0.00044736642	-0.00018347791	0.00021880273	-0.0005609303	0.000744137	1.0272509e-05	6.3744905e-05	0.00045924893	0.00063434883	0.0001981661	0.00021122897	0.00014163538	0.00029014493	0.00080908724	-3.069403e-05	0.0006364378	-0.00042472026	0.00027931598	-0.0003103236	0.0004149189	-0.00035620175	-0.000109060646	1.1777108e-05	-0.00028524618	0.0002982454	-0.0003219959	-0.0006086903	0.0007407794	0.00015926191	0.0006552971	0.0001853835	-0.00014564986	2.7401427e-07	0.00022349655	-0.00019669985	0.00019317238	-0.00042435402	0.00018083664	-0.0004961339	-0.00018890333	-0.00052109634	-0.00050628505	-0.0003185704	-0.00014030717	-0.00025703944	0.00066633447	-0.00020219097	-3.9406066e-05	0.000113344235	-0.00027097279	0.00033583312	1.711115e-05	0.0009018108	-9.1760514e-05	-0.0005308161	1.16909605e-05	-0.00025984563	0.0004912778	-0.00026085717	7.161391e-05	0.00030578245	0.00023411713	-0.00025145855	2.882937e-05	-0.0010266962	-0.0002672336	-0.0005823197	-0.00044858624	0.0004969178	-0.00017805201	-0.0007414931	0.00026683224	-0.0006750836	0.00028177723	-0.000800828	-0.00070159213	0.00048516784	-0.00071035506	0.00020080652	3.353646e-05	-0.0003809341	-0.0004842718	0.00087807875	2.2491782e-05	0.000225833	0.000347722	-0.0005169687	0.00034775963	0.00034711554	-7.646664e-05	-0.00044374267	-0.00062140037	-0.00049307034	-0.00079252094	7.150748e-05	-0.00012305647	0.00010549457	-0.0009240991	-0.00041356083	-0.0006880104	-0.00022798544	2.8269695e-05	0.00011249894	-0.00018421048	4.860093e-05	0.0001181137	6.367588e-05	0.0010200273	0.00016516227	0.0005783853	-0.0007760664	-0.0005177429	-0.00042999946	-0.00028069492	-0.00011777639	-0.00012116833	-0.00036773554	0.00027402793	-0.00031418703	-0.0006072256	0.0005089442	0.00052384194	-0.00010519073	-0.0009077749	0.000118815544	-0.0010734067	-0.00031978355	-0.0006547943	0.00040663301	0.00065288047	-0.0003469973	-0.00029861572	-0.00059164973	-0.00035645216	0.0004745697	0.00030833133	-0.00030535928	9.058438e-05	0.00071267335	0.00061691966	-0.00043785342	-0.0007311574	0.00022914195	-0.0002561588	0.00026707439	-0.00047392852	0.0009561956	-0.00016912562	-0.00024751088	1.8934586e-05	-0.00048452453	0.000107926724	0.00015283575	0.0008857501	0.00014698353	-0.00010624854	0.00089544593	-0.00022084321	0.000556205	-0.00074729556	0.0006014017	0.00059616414	-0.00017924883	0.0003222071	0.00054549275	-0.00083658483	-7.756859e-05	-0.00055050064	0.0004340325	-0.00042431074	3.7423266e-05	-0.0007532518	-0.0003503324	-0.0004998028	0.00028978035	0.0001278097	0.00031576518	0.0008813563	-0.00047967242	-0.00013010505	-0.00062626327	-0.0008004751	6.92865e-05	0.00040265737	-0.0003581757	-0.0007503597	-0.00055794267	6.7220906e-05	-0.00040572483	0.0002326254	-0.0005851303	0.0008985197
