	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
Nelson–Aalen estimator_0	3.3428067e-05	-0.00032020954	-0.0004382766	-0.00032191552	0.0008884696	0.00012752124	-0.00047062695	0.00048480602	0.00045961197	0.00062157365	0.0001234345	8.282258e-05	0.0004918055	0.00045317868	0.00018377644	0.00048478373	0.00018548909	-0.00052037125	0.00017714384	-0.00011855001	0.00010312523	0.000104895094	0.00025034178	-0.000174352	-0.00021131124	-1.784178e-05	-7.305235e-05	0.00013877991	7.988421e-05	-0.00037262344	-0.00013800574	0.00052707194	-0.00018804378	0.00024633404	-0.00011788063	-0.00010362174	0.00078890834	-0.00037596645	-7.294416e-05	-0.00053836766	-4.5108805e-05	-0.00013376171	-0.0003865882	-1.2529601e-05	0.0003348601	-0.0002561195	-0.00059065607	-0.00012957673	-4.15426e-05	-0.00011344658	0.00013954256	-0.00046295044	-0.00020806005	-0.0004665205	-0.00049565383	-0.0002751801	-0.00066301384	0.00058332353	-0.00032562236	-0.00025451428	0.00050713215	8.142988e-05	0.0004265273	-0.00031540636	-0.00018207767	0.00020786321	0.00017658345	0.00080797664	0.00038074024	-0.000545771	-0.00015936846	-0.0004737874	0.00039046956	-0.000103286606	-0.00011727164	0.0002864573	0.00066890323	0.00027251738	8.96734e-05	0.00012527689	-0.00013442876	0.00033403165	0.00068630953	2.8116032e-05	0.00036185829	-0.00029944448	0.00011672448	7.973305e-05	0.0002461237	-0.00027255225	-0.00066151115	0.0006884249	0.0002973937	-0.00017684224	-0.000112702706	0.00040477296	0.00011294199	0.000124266	0.00033019352	0.00088604947	0.0002302945	-3.8629336e-05	7.654753e-06	-0.00041463235	0.00025861472	-0.00033566184	6.5040156e-05	-0.00064005924	-4.0669187e-05	-0.00020774659	2.6649504e-06	-0.0002467967	0.0005232472	0.00022811358	-0.00015679086	0.00012702236	0.0007319791	0.00012665689	0.00013735126	0.00014379679	0.00032131452	0.0007415245	1.5795405e-05	0.00027970542	-0.0004736546	3.8781545e-05	-0.0005520697	6.921999e-05	-0.00029636448	-4.5545246e-05	-0.00015946591	-0.00023888351	-8.415116e-05	-6.254112e-05	-0.00028694287	0.0006549483	4.309074e-05	0.00044746534	0.00034135976	-0.00020197153	3.457828e-05	9.986665e-05	-0.00021030132	0.00014688472	-0.0004835163	0.00013865685	-0.0004412549	-0.00011462957	-0.00066318625	-0.00050329964	-0.0003823797	-8.940174e-05	-0.0002965649	0.00053802016	-0.00047022212	1.763263e-05	8.28606e-05	-0.0004065656	0.00014773208	-0.00022053401	0.00073756225	5.4224587e-05	-0.0002820477	-0.00025465465	-0.00016586922	0.0003889853	-0.00034911602	2.5185695e-05	0.00018721382	7.073479e-05	-0.00039367605	1.6773432e-05	-0.0005896328	-0.00035164296	-0.0004224985	-0.00036695378	0.00037671	0.000106627274	-0.00041752047	0.00025304512	-0.00074879307	0.00030537814	-0.00060248567	-0.0007540155	0.00044482405	-0.00032631235	0.000242024	0.00016996058	-0.0004115458	-0.00018278396	0.00046947418	-1.1099005e-05	0.00019786999	-9.091219e-06	-0.00054014113	0.00021717395	0.00022013058	-6.9097085e-05	-0.00024738014	-0.00059231656	-0.00042385567	-0.0005553667	-0.00038338843	-0.00027553507	-0.00016219672	-0.00049593806	-0.0003602421	-0.000648874	-0.0003173842	-0.00016008118	0.0002241286	-0.00021407346	0.00010127894	-0.00014656507	2.9906902e-05	0.000747326	0.0002990629	0.0003287959	-0.0006041223	-0.00046361558	-0.00017900529	-4.496668e-05	-0.00041959723	-7.667412e-05	-0.00030987	0.00021634609	-0.000114639304	-0.00031985907	0.00036979822	0.00035956243	-0.00025681694	-0.00075200497	-2.053647e-05	-0.000846078	-0.00025764713	-0.0006650699	0.00024669716	0.0006300172	-5.1466952e-05	0.00015034554	-0.00040451912	-0.00024125578	0.00046747265	0.0004790511	-0.00014778273	0.0002072715	0.00078872935	0.00029934043	-0.00043506702	-0.0005545939	0.0001560103	-9.127411e-05	0.00014060739	-0.00040163373	0.0006293283	-2.7491687e-05	-0.00050276145	4.745691e-05	-0.000204591	0.00023774854	0.00022883007	0.0005395171	0.00019377391	-0.00019091889	0.0008882998	-0.00035247178	0.0003301035	-0.00043365647	0.00042808178	0.0005345945	0.0001465806	0.00019845073	0.0006275582	-0.0005195978	0.00012040371	-0.00030919607	0.00021716331	-0.00042145682	5.5770797e-05	-0.0006383069	-0.00044143113	-0.00048565824	0.00026058973	-1.5340487e-05	0.00020200026	0.00094586174	-0.00027858216	-7.327518e-05	-0.000325703	-0.0006420554	0.00017872846	0.0003282138	-0.00025703205	-0.00062638737	-0.00026840338	-7.576107e-05	-0.00065191055	0.00023607805	-4.7177316e-05	0.00071138487
Nelson–Aalen estimator_1	-4.0987645e-05	-0.00016416828	-0.0006776956	0.00026873613	0.00098085	-3.406815e-05	-0.00024772756	0.0003734902	0.00035797808	0.00070531334	0.00049402734	0.00042841892	0.00021701792	8.826098e-06	5.1991547e-06	0.00078195287	-0.00027204983	-0.0006245354	0.00024686387	2.5864947e-05	0.0003426993	-0.0005195069	-0.0004524046	0.00013017627	-6.44977e-05	-0.0005655205	0.0001160966	0.0005543061	0.00020691325	-0.0003983167	0.0001767155	0.00041552717	2.0828307e-05	-6.95111e-05	-0.00022731055	-0.00038333557	0.00089846767	-0.00032119884	-0.00041535366	-6.0976086e-05	0.00014312964	9.51298e-05	-7.959267e-05	0.0002405907	0.0005445121	-0.00015157726	-0.0009118204	0.00029637787	7.287821e-05	7.064545e-05	0.00037012785	-0.00022007016	-5.7941255e-05	-0.00058337406	-3.117251e-05	-0.0005166349	-0.00090975396	0.0005650152	-1.815306e-05	-0.00010181517	0.00042730244	-0.0003499784	0.00047485327	-0.00066995906	-8.667713e-05	6.731795e-05	-0.0003408376	0.0003485258	0.00014236619	-1.665696e-05	-0.00023517416	-0.00014377851	0.00017840079	-0.0007196823	-0.000113356706	0.00013706025	0.00078594976	2.3162083e-05	3.13391e-05	0.0004931086	6.302657e-05	0.0009319143	0.0008316566	-0.00019560165	0.0003900991	-0.0005590829	0.00025544042	0.00024055454	0.00053362764	-0.00054988184	-0.0010266537	0.00030721404	0.0003935662	-0.0006056099	0.0006023623	0.00033196225	0.00019911109	0.0002718079	-9.171832e-05	0.0011433541	0.000505512	0.00032951025	-0.00014565144	-0.0007572797	0.00072484993	0.00027160917	-3.4200395e-05	-0.00036475324	0.00028871535	-0.00013047497	0.0001248288	-0.00013568214	0.000735778	-0.00019668238	-0.0001302022	-0.00012216042	0.00037461444	-0.00021251063	0.000107289714	0.00036971335	0.00054589397	0.0008606898	1.6293907e-05	0.00058128714	-7.346339e-05	-0.00015378713	-0.0005692856	6.2072418e-06	-0.00035588848	0.00018343201	-6.405928e-05	-0.0003052746	0.00018958368	-0.0002514773	-0.00050112786	0.00050591666	0.000115460294	0.00018670602	0.00010637147	-0.00041492394	-4.6308898e-05	0.000521585	-0.00014008927	-6.917831e-05	-0.00039757477	0.00014369606	-0.00044795978	0.00010814056	-0.00058099855	-0.00028369486	-0.00047174498	-0.0002654997	-0.0002714621	0.0008965766	-0.0005063353	7.0571296e-05	-0.00034020017	3.5010897e-05	0.00029295412	-0.00012378972	0.00064188277	-0.00038286642	-0.0001840846	-0.00015814436	-0.00034684845	0.00032160283	-0.00047114547	0.0005334551	0.00053035835	-0.00035359515	2.7591374e-05	0.0003316805	-0.0006984461	-0.0007858124	-0.00085497944	-0.0002530988	0.00034650642	0.00021752641	5.6308695e-06	0.0004378864	-0.00052723836	0.0005489394	-0.00053308567	-0.0005079681	0.000504779	-0.00019702935	-1.2606406e-05	0.00048001407	-0.0006061847	5.9595964e-06	0.00015658427	8.660181e-05	0.00024247597	0.00010553028	-0.0008669312	0.00017102307	0.00032747252	0.00049641303	-0.00012475709	-0.0006589311	-0.00019500197	-0.0005409813	-0.0005910889	-0.0004229149	-0.00034581203	-0.0006481031	6.977023e-05	-0.00056209124	-0.0003791332	-0.00036624348	0.00060559984	8.1848026e-05	-0.0003114164	0.00010527049	-0.00014157001	0.0007337713	0.0001452456	3.884749e-05	-0.00049334066	-7.583513e-05	0.00020907601	0.0003301767	0.00037883906	-0.0002089891	-0.00068855146	0.00039523104	-0.00038452243	-0.00046157156	0.000430369	0.00054935936	-0.0005007803	-0.00048004262	9.159334e-05	-0.0008857278	7.812329e-05	-0.0006194116	6.829314e-05	0.00089312607	6.082691e-05	-6.883126e-05	-0.00041550808	-2.0187348e-05	0.000688431	0.00028421328	7.249531e-05	-5.940385e-05	0.0004642411	0.0009154586	-9.53164e-05	-0.0010835293	0.00034172524	-0.00027165242	-4.711807e-05	1.5410176e-05	0.0009343623	-3.8064027e-05	-0.0006633217	0.00034854314	0.00016620387	-0.00017520545	0.00058469473	0.000492188	0.00023973353	-0.00041089454	0.0006816505	0.0002416226	2.3231982e-05	-0.00045356224	0.00039147382	0.0005790948	0.00016413591	0.00031497786	0.0007100779	-0.00047541055	0.00012461706	0.00028028275	-0.00017749274	5.541281e-05	0.00050521514	-0.00034658788	-0.00032218933	6.950616e-05	-0.00011816027	6.228491e-05	0.00025960465	0.0010117668	-0.00014390782	-0.00010855382	1.5299907e-05	-0.0005017295	0.00037523056	0.0008463146	-0.00021911343	-0.0006864529	0.000110008856	-0.00025741264	-0.0006831982	0.00050775043	-7.572044e-05	0.000938687
Nelson–Aalen estimator_2	-0.0002241121	-0.00022699588	-0.00042640092	-0.0001512757	0.00089672056	0.000156809	-0.0003452584	0.0003672298	0.00036245503	0.0006512825	0.000109064524	0.00022626715	0.00040763718	0.0005650538	0.00011556599	0.0004736812	-0.00012042525	-0.00038061646	0.00010943999	0.00040590818	0.00011077298	-0.00025659802	-0.00029461295	-0.0003616734	-1.0304293e-05	-9.362433e-05	0.00035283045	-2.604294e-05	0.00021846108	-0.00029446027	-0.00012764947	0.0007159497	-0.00039754287	0.000102651866	-0.00036653318	-0.0004105352	0.0011311602	-0.00021877841	-0.00043214514	-0.0005404058	-7.643597e-06	8.641709e-05	-0.00054069737	0.00022219695	0.00046653132	-0.0001928339	-0.0008109099	4.686121e-05	-1.0681004e-05	-0.00029836048	2.8756669e-05	-0.0001787161	-5.4041273e-05	-0.00050622015	-0.0004460333	-0.00019823124	-0.0003135549	0.0003929176	-0.00028570363	-6.4172295e-05	0.0005241667	-5.5323333e-05	0.0003586161	-0.0005236581	-0.00046872618	-0.0004730529	-7.757457e-05	0.0008311652	0.00022492671	-0.0004133836	-0.0005808862	-0.00021714527	5.283564e-05	-0.00012446877	-3.9463408e-05	0.00013504065	0.00040727793	0.0001550386	-6.784941e-05	0.00028414582	0.00013134806	0.0003824838	0.00054712564	-0.000277482	0.00014959264	-0.00037878304	0.0001304243	0.00067203183	0.0005334321	-0.0003961434	-0.0007275503	0.0006663338	0.00025599246	-0.00028799038	0.00038663595	0.00020845472	0.00017149304	0.00014121183	0.00023041491	0.0009030735	0.00029971518	-0.00011768607	-0.00013195029	-0.0004628154	0.00020952306	3.9374503e-05	-0.0002013332	-0.0002554237	-0.00022463489	1.5767548e-05	0.0003234196	-0.0002833848	0.0002341099	0.00030694006	-0.00027102025	1.8247496e-05	0.00073171884	0.00021772801	-0.00026625503	0.0004202161	0.00027927582	0.0008757642	0.00019600964	0.00055102323	-0.00032180728	0.0001666357	-0.00046440974	-0.00038186618	-0.0001243994	0.0003313418	-0.0001529175	-0.00015416647	-0.0002675157	1.5332573e-05	-2.5030144e-05	0.00068036065	-0.00025144438	0.00020846473	0.0005018766	-0.00051418983	6.098505e-05	0.0004553969	-0.0003885049	6.160536e-05	-0.0007688663	2.5777506e-05	-0.0006933914	0.00027669565	-0.00041959985	-0.00046489853	0.00012007344	-0.00036957033	-0.00028185506	0.0009913386	-0.00013278046	-0.00017980284	0.00013375541	-0.00020947531	-7.5808435e-05	-0.00027232344	0.000950904	0.0001252012	-0.000172449	-0.0003582685	-0.00025085075	0.00029429272	-0.00014678878	0.0005494025	0.000292601	-0.00021074168	-0.0005208612	0.0002985497	-0.00031248567	-0.00040092933	-0.0003833767	-0.00027055602	0.0004666879	0.00034776292	0.00015477014	0.0006792798	-0.00081921864	0.0006757347	-0.00026313562	-0.00090858963	0.00015829438	-0.00030667393	0.00020366178	0.00045480003	-0.00040569762	0.00021270169	0.0003625467	-0.0005178741	0.00011352403	-0.00017651658	-0.0008059766	0.00024162994	0.0001564018	0.00043520308	-0.00051075086	-0.0004920628	-0.00027469307	-0.00036672075	-0.000707166	-0.0006320797	-0.00049105746	-0.0004714083	-0.00035903012	-0.0006666565	-0.00026642013	-0.0004108132	0.00046087298	-0.00028382437	-1.3307896e-05	-0.00010189179	-3.2539538e-05	0.000629568	0.00018764507	0.00032042517	-0.0007253369	-0.00038234657	1.3276643e-06	0.000118107375	-0.00016340768	-0.00013999076	-0.00070529385	0.00013325815	6.1249964e-05	-0.00027439077	0.0002443493	0.00023795373	-0.00017362613	-0.00083424675	-0.00023534437	-0.0006688347	-0.00020849964	-0.0011716501	-0.000247395	0.0006164598	0.00026433793	4.5757588e-05	-0.00072158466	-0.00034443993	0.0005077406	0.00037270426	0.0004654945	1.2281025e-05	0.0006649365	0.0004869456	-0.0006597742	-0.000521058	-1.7334567e-05	-0.00043716858	-6.783604e-05	-0.0003452425	0.00047472696	0.00015322618	-0.0007632031	0.00028657386	-0.0001429553	8.381091e-05	0.0002925176	0.00094873627	0.00012180803	-0.0005222339	0.000697132	-0.00027171875	0.00029944006	-0.00051322463	0.00031965526	0.0006599245	0.00019135364	0.00019616894	0.0011146031	-0.00028044675	-6.131814e-05	0.0001159087	0.00026085222	-0.00021662338	0.00025141155	-0.0003272455	-0.0005787364	-0.00031582516	0.00021970714	-0.00029806577	-2.9042581e-05	0.0011949043	3.8029255e-05	-0.00015523189	-0.00019047916	-0.00062161934	2.473517e-05	0.00024633363	-0.0005888178	-0.00026123517	-0.00017954901	1.3316237e-05	-0.0006974715	0.00035512136	0.0004393772	0.00062324246
Nelson–Aalen estimator_3	0.00018411619	-0.00054022693	-0.00081907713	-0.00014148645	0.0006964525	-7.61e-05	-0.00010008756	0.0008730025	0.00011761787	0.00097087567	0.0002827684	0.000101207304	-4.2181927e-07	0.00040666532	5.1723444e-05	0.0006351425	0.0001011438	-0.00089225976	0.00020366872	6.496701e-05	0.00021927353	-0.0002804752	8.880037e-05	-0.00036922802	0.00011368531	-0.00043606292	-8.188164e-06	0.00026235636	-0.000104773186	-0.00011400649	-0.0003722547	0.0008573627	-0.00020314528	-2.8681545e-05	-0.00020182626	-0.00019059677	0.000728642	-5.528191e-06	-0.00017574462	-2.4994602e-05	1.9080611e-05	-0.00020712374	-0.00015709359	-0.00014233662	0.0003256845	3.9665938e-05	-0.0009797247	0.00040070136	4.5200235e-05	-0.00011957402	0.00012072719	-0.00013535912	-7.7615216e-05	-0.00066702254	-0.00036912865	-0.00014215012	-0.00089992426	0.0007512937	-0.00023766483	-1.5539676e-05	0.0003670692	-0.00066320266	0.00068137207	-0.0007153104	-0.00021279727	-0.0002378356	0.00016979716	0.00064929697	-9.3620925e-05	-0.0003539157	-0.0002573664	-0.00044195756	0.00022213599	-0.00022772024	0.00026839765	0.00015656903	0.0007772973	0.00039575816	0.00012141641	0.0006338929	-1.7528317e-05	0.00087461824	0.00043657672	-0.00012314974	0.00048147645	-0.00017797302	7.7734316e-05	0.0005295164	0.00024112943	-0.0004727512	-0.00080580666	0.00071505096	0.00048686712	-0.00091818173	6.2229183e-06	0.00019524209	0.000353547	0.0006009528	0.00052455964	0.0011992704	0.0002368817	-7.883646e-06	-8.9238005e-05	-0.0008073521	0.00047260438	-0.00027246552	0.00012353004	0.00012693481	0.0003515972	0.00028883704	0.00010121979	-0.0002864495	0.00061002315	0.0002142154	0.0001579042	-6.879447e-07	0.0009833227	-3.1010084e-05	-0.00027591744	0.00021705846	0.00037579535	0.0006926344	-0.0001371129	0.00052340486	-0.00038587264	-0.00033669645	-0.000196134	-0.00021928742	-0.00015652463	0.00038023427	-0.0003512908	-0.00069138844	-0.00022580844	-9.267319e-05	-0.0003074975	0.00029594687	-3.3947104e-05	0.000442125	5.407769e-05	-0.0005498583	-8.690683e-06	0.00053040264	-0.00020660492	5.126507e-05	-0.00067932176	0.00031845682	-0.0002938303	0.00011125066	-0.00032408052	-0.00068533036	-0.00043485258	-0.00012988629	-0.000663065	0.00072263164	-0.0004783568	0.00010031755	-0.00017153434	1.7453207e-05	0.00040051117	0.00018510265	0.00065058307	-1.8558596e-05	-0.0001964703	-0.0002888418	8.585947e-06	0.00067796424	-0.0004950516	-4.717803e-05	0.0002858366	-0.00024854564	-0.00030838823	0.0002482249	-0.0005059314	-0.00069610466	-0.0009289196	7.094977e-05	0.00034863068	0.00018832482	-0.00030496073	0.00063764554	-0.00045336076	0.00077556167	-0.00044205194	-0.00085592584	0.00040436824	-0.00019452148	0.00027865975	-3.8234615e-05	-0.0005055123	7.9233054e-05	0.0002637441	-3.3249882e-05	5.374942e-06	1.4134188e-05	-0.00081190636	4.8718055e-05	3.2850032e-05	0.0005822685	-0.00019613584	-0.00020553327	-0.00012068632	-0.0007099905	-0.000794124	-0.00038276907	-0.0005911004	-0.00093051576	-0.00031195968	-0.0003578946	-0.00028514478	-0.00043571493	0.00058283494	-0.00021452506	8.936134e-05	0.00044090216	0.00021239687	0.00022563411	0.00041087676	-6.321771e-05	-0.0008132014	-0.00052481773	9.929985e-05	0.00032541167	1.8711668e-05	-4.3548447e-05	-0.00044205942	0.00048732245	-0.00032356597	-0.00050279894	0.00019959538	0.00011227961	-0.00039240468	-0.00079720013	0.00011103783	-0.0011951912	-0.000255448	-0.0006439262	0.00021291808	0.0005811397	0.00020585473	-1.644477e-05	-0.00067996245	-6.290898e-05	0.00077982235	0.0007440055	0.00028703333	0.00020244885	0.0003223339	0.00067067664	-0.00058375846	-0.00045687085	0.0002597435	0.00013852345	-0.00050533673	0.00014915445	0.0010740373	0.00011677105	-0.0007583157	0.00035825238	0.00032832348	-0.00010993786	0.0007672125	0.00046221883	0.00020964324	-0.00038711328	0.00081476587	-0.00026035664	-3.3958793e-05	-0.00044465106	0.00058606366	0.0006063233	8.908176e-05	-7.344748e-05	0.00073723943	-0.0005402799	-0.00041209703	0.00043825182	0.00024364963	0.00015529091	0.00030656817	6.9151494e-05	-0.0003473763	-0.0003376875	0.00016463797	4.5986844e-06	-9.688115e-06	0.00065411575	-9.784324e-06	0.000109972665	-0.0004583775	-0.00061508734	0.0002885553	0.0005433179	-0.00026287016	-0.00053504115	-0.00025811698	-0.00034693026	-0.00047679283	0.00071825273	0.00037028693	0.0009562007
Nelson–Aalen estimator_4	-0.0002241121	-0.00022699588	-0.00042640092	-0.0001512757	0.00089672056	0.000156809	-0.0003452584	0.0003672298	0.00036245503	0.0006512825	0.000109064524	0.00022626715	0.00040763718	0.0005650538	0.00011556599	0.0004736812	-0.00012042525	-0.00038061646	0.00010943999	0.00040590818	0.00011077298	-0.00025659802	-0.00029461295	-0.0003616734	-1.0304293e-05	-9.362433e-05	0.00035283045	-2.604294e-05	0.00021846108	-0.00029446027	-0.00012764947	0.0007159497	-0.00039754287	0.000102651866	-0.00036653318	-0.0004105352	0.0011311602	-0.00021877841	-0.00043214514	-0.0005404058	-7.643597e-06	8.641709e-05	-0.00054069737	0.00022219695	0.00046653132	-0.0001928339	-0.0008109099	4.686121e-05	-1.0681004e-05	-0.00029836048	2.8756669e-05	-0.0001787161	-5.4041273e-05	-0.00050622015	-0.0004460333	-0.00019823124	-0.0003135549	0.0003929176	-0.00028570363	-6.4172295e-05	0.0005241667	-5.5323333e-05	0.0003586161	-0.0005236581	-0.00046872618	-0.0004730529	-7.757457e-05	0.0008311652	0.00022492671	-0.0004133836	-0.0005808862	-0.00021714527	5.283564e-05	-0.00012446877	-3.9463408e-05	0.00013504065	0.00040727793	0.0001550386	-6.784941e-05	0.00028414582	0.00013134806	0.0003824838	0.00054712564	-0.000277482	0.00014959264	-0.00037878304	0.0001304243	0.00067203183	0.0005334321	-0.0003961434	-0.0007275503	0.0006663338	0.00025599246	-0.00028799038	0.00038663595	0.00020845472	0.00017149304	0.00014121183	0.00023041491	0.0009030735	0.00029971518	-0.00011768607	-0.00013195029	-0.0004628154	0.00020952306	3.9374503e-05	-0.0002013332	-0.0002554237	-0.00022463489	1.5767548e-05	0.0003234196	-0.0002833848	0.0002341099	0.00030694006	-0.00027102025	1.8247496e-05	0.00073171884	0.00021772801	-0.00026625503	0.0004202161	0.00027927582	0.0008757642	0.00019600964	0.00055102323	-0.00032180728	0.0001666357	-0.00046440974	-0.00038186618	-0.0001243994	0.0003313418	-0.0001529175	-0.00015416647	-0.0002675157	1.5332573e-05	-2.5030144e-05	0.00068036065	-0.00025144438	0.00020846473	0.0005018766	-0.00051418983	6.098505e-05	0.0004553969	-0.0003885049	6.160536e-05	-0.0007688663	2.5777506e-05	-0.0006933914	0.00027669565	-0.00041959985	-0.00046489853	0.00012007344	-0.00036957033	-0.00028185506	0.0009913386	-0.00013278046	-0.00017980284	0.00013375541	-0.00020947531	-7.5808435e-05	-0.00027232344	0.000950904	0.0001252012	-0.000172449	-0.0003582685	-0.00025085075	0.00029429272	-0.00014678878	0.0005494025	0.000292601	-0.00021074168	-0.0005208612	0.0002985497	-0.00031248567	-0.00040092933	-0.0003833767	-0.00027055602	0.0004666879	0.00034776292	0.00015477014	0.0006792798	-0.00081921864	0.0006757347	-0.00026313562	-0.00090858963	0.00015829438	-0.00030667393	0.00020366178	0.00045480003	-0.00040569762	0.00021270169	0.0003625467	-0.0005178741	0.00011352403	-0.00017651658	-0.0008059766	0.00024162994	0.0001564018	0.00043520308	-0.00051075086	-0.0004920628	-0.00027469307	-0.00036672075	-0.000707166	-0.0006320797	-0.00049105746	-0.0004714083	-0.00035903012	-0.0006666565	-0.00026642013	-0.0004108132	0.00046087298	-0.00028382437	-1.3307896e-05	-0.00010189179	-3.2539538e-05	0.000629568	0.00018764507	0.00032042517	-0.0007253369	-0.00038234657	1.3276643e-06	0.000118107375	-0.00016340768	-0.00013999076	-0.00070529385	0.00013325815	6.1249964e-05	-0.00027439077	0.0002443493	0.00023795373	-0.00017362613	-0.00083424675	-0.00023534437	-0.0006688347	-0.00020849964	-0.0011716501	-0.000247395	0.0006164598	0.00026433793	4.5757588e-05	-0.00072158466	-0.00034443993	0.0005077406	0.00037270426	0.0004654945	1.2281025e-05	0.0006649365	0.0004869456	-0.0006597742	-0.000521058	-1.7334567e-05	-0.00043716858	-6.783604e-05	-0.0003452425	0.00047472696	0.00015322618	-0.0007632031	0.00028657386	-0.0001429553	8.381091e-05	0.0002925176	0.00094873627	0.00012180803	-0.0005222339	0.000697132	-0.00027171875	0.00029944006	-0.00051322463	0.00031965526	0.0006599245	0.00019135364	0.00019616894	0.0011146031	-0.00028044675	-6.131814e-05	0.0001159087	0.00026085222	-0.00021662338	0.00025141155	-0.0003272455	-0.0005787364	-0.00031582516	0.00021970714	-0.00029806577	-2.9042581e-05	0.0011949043	3.8029255e-05	-0.00015523189	-0.00019047916	-0.00062161934	2.473517e-05	0.00024633363	-0.0005888178	-0.00026123517	-0.00017954901	1.3316237e-05	-0.0006974715	0.00035512136	0.0004393772	0.00062324246
