	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
Divisia index_0	-0.00016979774	-0.00014158293	-0.00027837793	-0.00020035909	0.00053729006	0.00025969808	-0.00052814814	0.00040336064	0.00015743975	0.00051429594	-7.687584e-05	-0.00013710915	0.0004318409	0.00032812834	0.00020384717	0.00017694417	0.00030657713	-0.00034148703	0.00011459794	0.00011186155	-1.7946779e-05	1.1667506e-06	0.000430513	-0.00026725334	-0.0002519804	0.0002414806	0.0002766713	-0.0001345616	-0.00012436513	-0.0003625671	0.00018107571	0.0005031116	-0.00034419703	0.00010020558	-8.01992e-05	0.00013359977	0.00065098936	-0.00053928845	7.3851024e-06	-0.00043858952	-3.4343495e-05	5.247352e-05	-0.0003619851	-5.018851e-05	0.00043377568	-9.3494076e-05	-0.0004038019	-0.00028796957	4.8465285e-05	0.00024911275	-6.9528825e-05	-0.00014059654	-0.0004537725	-0.00030801698	-5.115722e-05	-0.00027256712	-0.00054035004	0.00037751102	-0.0004238366	9.061832e-06	0.0006028965	0.00035380974	2.7590337e-05	-9.000576e-05	-0.0002939282	0.000117999036	-7.7184006e-05	0.0006826102	0.00044386712	-0.00021026404	-0.00033826564	-0.00035267914	0.00032335555	-0.00027413387	-0.00016306138	0.00031961894	0.00045262155	6.690545e-05	0.0002825957	-3.7059057e-05	-0.00019640046	0.00040448143	0.0005074311	0.000112109425	-3.967805e-06	-0.00026592848	0.00010803471	0.0001463596	0.00024621555	-0.00024979038	-0.0006180127	0.0006051319	7.99675e-05	-0.00039879998	4.638969e-05	0.00028541175	-3.3371965e-05	0.00013161778	0.0003604121	0.00044877923	-6.182811e-05	4.236584e-05	-1.9425399e-05	-0.0004144188	0.0002029721	-0.00037013917	0.00029575248	-0.00023513427	-0.00020656524	-0.00011650625	0.00035944663	-0.00021125165	0.00022283061	0.0002407336	-8.7922606e-05	5.0903203e-05	0.0005333783	0.00036986393	0.00020671789	0.00017043273	0.0002298581	0.00025209395	0.00013302128	0.00021114606	-0.00023361495	0.00025710833	-0.00032686672	0.00012894763	-0.00020114091	9.339852e-05	-0.000118288764	-0.0005021006	-6.3650914e-05	-0.00011486511	8.4465304e-05	0.00036678903	-0.000100847225	0.0003881669	0.00026999068	-0.00027479892	0.00028453267	-0.00027260522	-0.00058121275	-7.217676e-06	-0.00036925692	0.00010873454	-0.0004714085	-0.00016105342	-0.00047510565	-0.00025796305	0.00015436986	-0.0001607193	-0.00022097812	0.00047936456	-0.0004033172	-8.817005e-06	0.00010081516	-0.00025335347	3.0295182e-06	-6.4058935e-05	0.0004684671	0.00016117051	-8.464134e-05	-0.00021026639	-0.0003239349	0.00013621719	-0.00028532976	3.256234e-05	-2.0215974e-05	-2.9048178e-05	-0.00023527212	0.00030719358	-0.00032402205	-0.0002548164	-4.6019908e-05	-0.00035994107	0.00045489118	-7.76191e-05	-0.00023030018	9.602327e-05	-0.00068760436	0.00042703366	-0.00079458486	-0.0006047656	7.363714e-05	-0.0003789721	0.00015428168	0.00024506813	-9.062656e-05	-0.000116543866	0.00038611217	5.986949e-06	0.00028759276	-0.00024168887	-0.00043820075	-5.3111962e-05	0.00026432818	-2.3458333e-05	-0.00048881804	-0.00039394267	-0.00017323844	-0.0003418324	-0.00031584903	-0.0004842151	-9.650371e-06	-0.00042472073	-0.0001376937	-0.00039842073	-0.00020106664	-0.00010332114	-5.7351226e-05	-7.2372546e-05	0.00045905297	-0.00015035669	0.00034617793	0.0004864827	0.0003262068	0.0002524619	-0.0004124337	-0.00046187115	-0.00013668953	9.7030046e-05	-0.00020523574	7.2905925e-05	2.5263236e-05	0.0004461644	-9.3896706e-05	-0.000108268294	0.00051227125	0.00017325407	-0.00013166256	-0.00056739745	-0.00020534088	-0.00067061745	-0.00023157793	-0.0006163828	0.00032775215	0.000558564	-1.9294415e-05	-8.893376e-05	-0.00047520132	-0.00029782968	0.00053773593	0.00014169469	-6.040464e-05	-0.00014851993	0.0008092653	0.00029423053	-0.00041104574	-0.00031515118	0.00019795074	2.0601468e-05	5.1825493e-05	-0.00022855248	0.00033638783	-0.00019435625	-0.00074036286	0.00029560726	-0.0004991017	0.00026892082	7.408425e-05	0.0006203391	-0.00013969188	-0.00039157082	0.0006444157	-0.0002287255	0.00044391275	-0.00031489084	0.00034501686	0.00045835387	-3.226298e-05	0.00031337782	0.0005434709	-0.00024759947	0.00025924298	-0.00011506746	0.00038089912	-0.0003960278	-9.220958e-05	-0.0006328888	-0.00037814424	-0.00028273094	0.00015585325	2.8504157e-05	-9.990752e-05	0.0006951587	-0.00015461481	0.00033964196	-0.00021786777	-0.00033878142	6.7215e-05	0.00040458472	-0.00011986511	-0.00032806714	-0.00028667573	2.4939973e-06	-0.00042316262	0.0003625932	-0.0002032783	0.00050894165
Divisia index_1	-3.3917286e-06	-0.0003512933	-0.00045063443	-0.00032054703	0.00072589493	0.00037867055	-0.0005333535	0.00017667642	0.00033897057	0.00069338793	-6.946299e-05	-0.00019234963	0.00016000553	0.0002590311	7.6465185e-05	8.41133e-05	0.00025978536	-0.0004874415	0.00017054063	7.3162744e-05	2.1887327e-05	2.6381844e-05	0.00026789668	-0.000120978824	-0.00012956584	4.441453e-05	8.963949e-05	-0.00014080633	-0.00015278772	-0.00037658119	2.406246e-05	0.0002798714	-0.00018639295	0.00028678626	1.9077694e-05	0.000111368296	0.00053916435	-0.00037952632	2.590589e-05	-0.00052223966	0.00023412939	2.9714702e-05	-0.00030368014	0.00018930738	0.00032985664	-0.00019838633	-0.0006001423	-0.00038870878	-4.406517e-05	4.8697948e-05	3.021155e-05	-0.00037043507	-0.0004287534	-0.0005005576	-0.00023218262	-0.00029932187	-0.0004689866	0.000457278	-0.00044491116	-0.00010651231	0.00042060975	0.00031381188	-2.1657906e-06	-0.00018539627	-0.00013964695	-0.000101529346	-1.7418682e-06	0.0007290321	0.0002594388	-0.00029079829	-0.00046253248	-0.00047753297	0.00031171401	-0.00042333352	-0.00016533605	0.0003202816	0.00068167486	0.00012461285	6.923852e-05	-8.791813e-05	-0.000117347176	0.0003868731	0.0005118449	-0.00011132669	9.3495146e-05	-0.00014262079	0.00017137578	1.7486396e-05	2.2396503e-05	-0.00036073755	-0.0006579599	0.0005171056	0.000101382735	-0.00025978315	-0.00017880462	0.00017008434	-8.0146656e-08	9.6142765e-05	0.00042689638	0.0003807501	2.1022732e-05	0.00013583504	-0.00019053461	-0.0003932018	0.00019930536	-0.0003812655	0.0002595868	-0.00021393714	-0.00014915541	-9.888182e-05	0.00021446208	-0.00020125229	7.549109e-05	0.00017081552	-0.00015643546	9.039975e-05	0.00067250244	0.00023975583	0.00013196711	-8.943393e-05	9.614792e-05	0.00049615063	-8.501589e-05	2.5426312e-05	-0.0002036614	0.0002155566	-0.0005873672	0.0002930317	-0.00020357616	0.00012398588	1.8883613e-05	-0.00033848762	-0.00034705986	-0.0002666741	2.3176572e-05	0.00033747844	-0.00013533562	0.00045285485	0.00025638554	-0.00017382028	0.00029131185	-3.2300686e-05	-0.0005080363	-0.00020993603	-0.00020585404	0.0001604447	-0.0003790984	-0.00019503712	-0.0002145039	-0.0003209994	6.7027744e-05	-0.00040553146	-0.00021365192	0.00036352055	-0.00045074074	2.4417109e-06	0.0002488157	-0.00024627196	0.000116795345	-0.0003270528	0.00048702926	0.00023528757	-8.258387e-05	-0.0002016691	-0.00017436098	-1.5242941e-05	-0.0002501818	-9.378418e-06	-7.1457966e-05	2.5682612e-05	-2.1804806e-05	0.00013843457	-0.00046748633	-0.00022376482	-3.9499253e-05	-0.00024733364	0.00036028845	3.090643e-05	-0.00019877245	0.00021048248	-0.00064210146	0.00028701796	-0.00070500403	-0.0007627565	0.00020509817	-0.00043121158	0.00024610554	0.00010405963	-0.00034869224	-2.3061688e-05	0.0003745567	-3.3741765e-06	0.00020845681	-0.00036469998	-0.00044666204	3.5613193e-05	0.00029006109	0.0001576431	-0.00060251285	-0.00037113094	-0.00016077691	-0.00013176788	-0.00015303107	-0.00040877567	-0.000106839834	-0.000546292	-0.00031242848	-0.00059087336	-0.00015016775	-0.00035208752	-8.5342086e-05	-0.00011560107	0.0004093458	-0.00034106543	8.3882005e-05	0.00053423067	0.0003388206	0.0001262404	-0.0002882003	-0.00020268092	-0.00014617285	0.00013003574	-0.00030899124	8.277805e-05	-3.917699e-05	0.00023814011	-0.00015549146	-0.00020676415	0.00044117754	0.00034254772	-0.00019059783	-0.00069574674	-0.00027546662	-0.00080071756	-0.00038085505	-0.00055126514	0.0002586566	0.0005268343	-0.00016798395	-0.00014806673	-0.00055260875	-0.00034168072	0.00044582077	3.093634e-06	-9.418647e-05	-4.2540138e-05	0.0007748366	0.00039002858	-0.00040924846	-0.0003729096	0.00043449152	0.0001343405	-9.036533e-05	-8.287688e-05	0.0004893323	-0.00019274949	-0.00064968655	0.0003897264	-0.00038984392	8.4999825e-05	-0.00012717595	0.0005728007	-0.00020858138	-0.00031860525	0.0006605854	-0.00024074846	0.0004945919	-0.00045586692	8.3057625e-05	0.00038747772	-9.371846e-05	0.00018773874	0.00039153488	-0.000162272	6.432026e-05	-0.0001617311	0.00017495843	-0.00025039836	-9.391113e-05	-0.00057059544	-0.00039958683	-0.00028383275	0.00018273322	-5.602678e-05	0.00016425595	0.00061809644	-0.0003517102	0.00031983684	-0.0002702897	-0.000509679	5.8339315e-06	0.00022513112	-0.00018593567	-0.00025964502	-0.00018606968	4.5160108e-05	-0.00053827965	0.0002698893	-2.5291747e-05	0.00056414586
Divisia index_2	0.00020223531	-0.00044271204	0.00013260439	-0.0002844576	0.00047080257	0.0003909497	-9.714279e-05	0.0002744391	-4.8382888e-05	0.00032183385	0.0001496134	-2.898993e-06	-9.357777e-05	-0.00042727194	-4.2799707e-05	-0.00016408987	0.00033666694	-0.00029220583	-0.00018733853	2.4887859e-05	-0.00052860746	0.0002519102	0.0006269393	3.8324557e-05	-0.00026305433	8.949558e-05	0.00040723904	-0.00023780979	-9.814387e-05	-3.6703597e-05	0.00033119228	-0.00021531932	4.8573247e-06	2.1849251e-05	0.0003441617	0.00046014297	0.00021086069	-0.00079562305	0.00014958545	5.2905394e-05	8.433403e-06	-0.00013281059	8.995626e-05	-0.00042210307	7.878082e-05	-0.00033961755	-0.00036529705	9.761301e-07	0.00013968603	0.00024066813	0.00016536385	-0.00019300703	-0.0005519167	-0.00037894066	0.00044870714	-0.00026501538	-0.00011409281	0.00030391177	-0.0004420645	0.00014577954	0.00036253224	0.00024160139	4.7738078e-05	2.67402e-05	-6.45226e-05	-0.00014785958	0.00015386236	6.530285e-05	0.00016479893	0.00032892276	-0.00044408452	-0.000106508756	2.0465106e-05	-0.0006950024	-3.2252792e-05	-7.403518e-05	0.00049963524	-4.789814e-05	0.00021800253	-0.00030599246	-2.2560802e-05	8.271493e-05	0.00038376317	0.00021867003	-0.00040764388	-0.00060170126	0.00022351158	-0.00017099082	-0.00032927172	3.5553333e-06	-0.00013134904	0.0002402851	0.00022507159	-8.167405e-05	-0.0003729008	-5.9506852e-05	-0.00035431917	0.00011604766	0.00032609253	-0.00026829782	-0.000386497	0.0001494884	-1.3184128e-05	-0.00025184336	0.0004854409	-0.00030664203	0.00019285316	0.00010096066	-6.775837e-05	-0.000179915	0.00025252355	0.000330567	2.1680291e-05	0.00016232618	-1.3413788e-05	0.0001810582	0.0003292554	-2.3508563e-05	0.00015701402	-0.00031240622	0.00010280135	5.63592e-05	9.179756e-06	-8.368764e-05	-0.00021961775	0.00016880203	-0.00034138374	0.00058689964	-0.0002680458	-0.00022774888	-0.00013835463	-0.00016337103	-0.00024126572	-0.0003343277	2.7091352e-05	3.85071e-05	0.0002092687	0.0004600361	0.0003758399	-0.00018086738	-4.7892616e-05	-0.0004531004	-0.0002698163	-6.742847e-05	0.00018469646	1.9917266e-05	-0.00016528789	-0.0004472364	-0.00037022162	0.000111054265	0.0002811722	-0.00030303127	-0.00018902528	-0.00025253455	-0.0007631134	-0.00017525788	0.00035383797	4.2027812e-05	-0.00012397446	0.00017203495	-0.00013360682	0.00022986012	0.0004086927	0.00022156836	0.0002304402	-0.0001533663	-4.5028293e-05	-0.00021006308	-0.00011657175	-0.0001661013	0.00035037388	0.000107902364	-0.0002973465	-0.00019648005	0.00040417135	-0.00029969882	-0.00012828063	1.8273524e-05	8.499049e-05	-7.0448354e-05	-0.000490049	-5.0975574e-05	-0.0007920164	-6.553774e-05	0.00029953883	-9.831032e-05	3.2894543e-05	0.00031655096	-4.5823665e-05	-0.00022151235	1.2059724e-05	-7.134948e-05	0.00043764076	-0.0004166611	-0.00040989218	0.00011112992	0.00019243242	-0.00041778255	-0.0006419278	-1.6970518e-05	0.00021505576	-9.183275e-06	-0.0003431431	-6.0798404e-05	9.0984235e-05	-0.00014494607	-0.00050655694	-0.0002917134	0.0003580848	-9.43047e-05	-0.00044119064	8.787659e-05	0.0005985818	-9.06112e-05	0.00032283796	0.00018663789	0.0006875792	0.0002737745	-0.00016804431	-0.00030687026	-0.00015425558	0.0003097327	-0.0004485059	0.0003180324	0.00067880005	0.0005176375	-7.128387e-05	-0.00011421323	0.00010093833	-4.0917053e-05	5.6984052e-05	-0.0004578203	-0.00039498578	-0.00041696444	-0.00022117396	-0.00037020884	0.0007131405	0.00016816135	-0.00016252164	-0.00010366767	8.918771e-06	0.00011622846	0.00013907581	-0.00039281897	-0.0009325415	9.131329e-05	0.0004839739	9.0228226e-05	-9.400781e-05	-0.00039579708	0.000516364	0.000245273	-0.0004417601	-0.00026071872	0.0002646539	-0.00021961382	-0.00041819815	0.0002193471	-0.00030655542	0.0002298214	-0.0002925534	0.00029111755	-0.00044524952	-0.00048932235	0.0006257093	-0.0003454748	0.00010256374	-0.00016397402	2.3327233e-05	0.00025254415	-8.376266e-05	0.00013052649	-8.432684e-05	-0.00019411716	-0.00014627198	-0.000273082	-7.757175e-05	-0.00016801812	-7.242529e-05	-0.00046068794	-0.00056320213	-7.907329e-05	-0.00021006566	-5.4980126e-05	0.00032396786	7.188767e-05	-0.00027113303	0.00061615044	7.859278e-05	-0.000107496344	7.2116505e-05	0.00025002946	-6.694109e-05	-0.00033304543	0.00024196452	-0.00020252133	-0.00033876672	0.00021344761	-0.00018510135	0.0003503641
Divisia index_3	-9.682948e-05	-0.00037560915	5.8074813e-05	-0.0001789328	0.00028940785	0.00040312306	-0.00029461793	0.00010201402	5.5668123e-05	0.00030382254	-0.000179165	-0.00031370777	0.00016534548	-5.5123473e-05	0.00035747897	2.4967245e-05	0.00019930078	-0.00015513918	4.438781e-05	0.00045724012	-0.00044442754	5.2474617e-05	0.0004208016	-0.00016807303	1.7476552e-05	0.0002374445	0.00029668235	-0.0002450228	0.00011247483	-7.41267e-05	0.00025956763	-4.3735803e-05	-0.0003014222	-4.363434e-05	0.00014950629	3.0013452e-05	0.00023828613	-0.0005497859	-7.06444e-05	-0.00015134057	8.475667e-05	0.00015505099	-0.00021408232	-3.714652e-05	0.00015901569	-0.000108842	-0.00055493653	-0.00024366088	-3.9837854e-05	0.0001929506	-7.844852e-05	-5.7035522e-05	-0.00050017424	-0.00027133018	0.00015942441	7.667884e-05	-4.8235142e-05	0.00022812396	-0.0003619442	-9.389095e-05	0.00055626227	0.00031847716	-0.00031345908	-0.00019302925	-0.0002606574	-0.0003007021	9.753148e-05	0.0003924436	0.0002566309	-0.00011577942	-0.00042657153	-0.00013835604	6.612983e-05	-0.00020238922	-0.0004328995	0.00019597559	0.0003680001	-0.00018172148	0.00020632915	-0.00022418436	1.7154694e-05	0.00012992523	0.00025354727	0.00020651268	-0.00027483932	-0.00050894765	-0.00020946824	6.394596e-05	-0.0002319289	-8.20008e-05	-0.00027921292	0.000520404	3.8603735e-05	7.398367e-05	-4.303922e-05	-6.253159e-05	-0.00053907564	-0.00018507388	0.0005286886	-4.132004e-05	-0.0002249741	-8.978502e-05	6.1352745e-05	-0.00021690821	7.913666e-05	-0.00031182595	0.00012763179	-0.00011002483	-5.087885e-05	-0.00034742884	0.00037861016	-6.832248e-05	-0.00016229365	0.00047989926	-0.00042924457	0.00011182032	0.00052615977	0.00039883106	0.00017973896	-8.256278e-05	0.0002254967	6.35967e-05	0.00011840652	-0.00024998805	-0.0002102843	0.0003446719	-0.00038680783	0.00012149695	-1.2248359e-05	7.294947e-05	-1.838663e-05	-0.00018432402	-0.0004583077	-0.00026851273	0.0003603323	0.00022186614	-0.00016128052	0.00028870962	0.0003867133	-0.000120021825	0.00043624788	-0.00036799445	-0.0005200717	-0.00024814386	-0.00015116151	-6.9208468e-06	-0.0003034724	-0.00038836093	-0.0003685106	4.2493934e-07	0.00037068882	-0.00027296966	-6.6106535e-05	6.0926413e-06	-0.00036729383	-0.00018878053	0.0004423547	-0.00040444493	-0.00015691284	-0.00022914451	0.00022761057	0.0005118323	-5.2128402e-05	-6.171896e-05	-1.1714457e-05	-0.00024454464	1.9310597e-05	-2.2748569e-05	-0.00025388136	2.4708464e-05	-1.8036586e-05	9.449242e-05	-3.4980174e-05	1.1447852e-05	0.00036188678	-0.00054578326	5.7783014e-05	0.00023516844	-1.739813e-06	-0.00013123741	-0.00049148756	0.0001791057	-0.0005362146	-0.00053722964	-0.00013816476	-0.00011751823	0.00017413493	0.00041140115	-0.00017004136	-4.414835e-05	0.0002834005	-0.0002073504	9.3908624e-05	-0.0006448608	-0.0002682127	-0.0001487002	0.00035702877	-0.00017766473	-0.000535489	-0.00011734624	0.00013139068	-7.568651e-05	-0.000102778075	-0.00029120815	-5.8132267e-05	-7.911718e-05	-0.00035005453	-0.0002630973	-1.5594167e-05	-0.00022878824	-0.00047334415	6.505551e-05	0.0005433596	-0.00056014786	8.738202e-05	9.976161e-05	0.0005171889	0.0001044907	-0.000155553	-0.00049499725	-0.00032542198	7.675366e-05	-0.00040283107	0.0004118005	0.00017793132	0.0001089832	0.00014567832	0.00017696685	0.00029451156	1.30818435e-05	6.651764e-06	-0.0003886348	-0.00047378996	-0.00021805528	-0.00018106369	-0.0003641662	0.00030935465	0.0002670818	9.1384536e-05	6.952473e-05	-0.00023758376	-0.00014652964	0.00022890122	-0.0002235639	-0.00051473384	-0.00034350672	0.0006070674	5.7620323e-06	-0.00033278507	-0.00010337022	0.0004246722	0.0002944006	-3.9045975e-05	-0.00016204646	-5.2644034e-05	-0.00022391822	-0.0005148895	0.0004223084	-0.0005080102	0.00041397382	-0.00019156435	0.00034432436	-0.00027134674	-0.00039622324	0.00062410027	-0.00033509024	0.0004313538	-9.473692e-05	-0.00020544318	-6.635195e-05	6.9477595e-05	0.00021110446	0.00017705944	0.00021705982	0.00019293986	-0.00022441134	7.6115575e-05	-0.0002523387	-0.00026720535	-0.0005179752	-0.00035197023	-0.0003317279	0.0001691043	-0.00010269703	-0.0001811988	0.00034464235	-0.00019897513	0.00043451058	-9.6807686e-05	3.9460338e-05	0.00016417672	5.942502e-05	-1.9592042e-05	-6.341319e-05	2.0011945e-05	-3.203256e-05	-0.000388277	8.428622e-05	0.000121364035	0.00020818406
Divisia index_4	0.0001082268	-0.00029432029	-0.00019136316	-0.00041902214	0.000800691	0.00011271429	-0.000538719	0.00031191242	0.00020282187	0.00017054258	7.268309e-05	-9.0452864e-05	0.00049718627	0.0003215446	6.957166e-05	0.0003767386	0.00028779657	-0.0002081408	0.00014681554	-0.0002921563	0.00017016333	0.0003686811	0.0003377582	2.8714885e-05	-0.0002349565	1.5442629e-08	-7.326523e-05	-4.8450536e-05	-8.15844e-06	-0.0002984188	5.3487706e-06	0.0005344372	-8.928067e-05	7.947521e-05	-6.735838e-05	-0.00015909258	0.0005094157	-0.0004189394	8.552181e-06	-0.00033006782	-9.466449e-05	1.9948337e-05	-0.00033570617	-9.5474184e-05	0.0003987218	-0.00024414633	-0.00038097036	-0.00025851835	-3.1665535e-05	0.00022911862	0.00018139307	-0.0004497189	-0.00022914678	-0.00044812198	-0.0004237783	-0.0005189346	-0.00038936373	0.00036226166	-0.00040140306	-0.00029926546	0.00028708513	0.00048672524	0.0002252024	-2.9138157e-05	8.79331e-05	0.00022339963	0.00015196092	0.00072107534	0.00024908272	-0.0006352409	3.9355446e-06	-0.00068992283	0.0002991475	0.00017699423	-0.0003404788	0.00025278857	0.00036602165	0.00028722914	-0.00011006507	-0.00027540527	-8.164527e-05	7.644541e-05	0.0004567582	0.00011095994	0.0002608357	-0.00028270777	0.0001951289	-0.00027708072	0.00017173844	-0.00026401554	-0.000583277	0.00045175885	0.00016435463	9.103895e-05	6.7055316e-07	0.0002998882	7.464175e-05	0.00011164489	0.00020856228	0.0006043067	0.00032689673	-6.0448165e-05	-4.831029e-05	-0.00025971446	0.00031323632	-0.00033434635	-0.00012674299	-0.00042883493	-5.43386e-05	-7.730476e-05	-4.445749e-05	-0.00018369632	0.0001855129	0.0002192953	-5.145167e-05	9.3728995e-05	0.00048989	0.00012223421	0.00021557297	-9.584533e-06	0.0002066179	0.00039135647	-2.6975153e-05	0.00025919345	-0.0004081399	0.00028398854	-0.0006028099	0.0002545611	-0.00030090395	8.2398314e-05	2.0529138e-05	0.000101409394	-0.000100449055	-3.7865935e-05	-7.812255e-05	0.0005823778	-3.5461027e-05	0.00023130998	0.0002807321	-1.2858302e-06	0.00010517071	-0.000135587	-0.00029045856	0.00024505233	-0.00033321625	7.6494565e-05	-0.00022690756	-1.0392273e-05	-0.00057043537	-0.0006319748	-0.00027613167	-0.00014617812	-0.00020732456	0.0002653221	-0.00045098749	3.8280177e-05	-7.863874e-05	-0.00027433815	-0.000102603095	-0.00034938045	0.00037521176	0.00012282826	-9.815889e-05	-0.000120029916	-9.393987e-05	0.00035706413	-0.00034818894	0.0001637961	0.00010307981	0.00010938929	-0.0003051993	-0.00014893203	-0.0001513322	0.0001168722	0.00011130793	8.414525e-06	0.0002759007	-0.00012718298	-0.00034466005	-9.520315e-05	-0.0006102875	0.00042946733	-0.0003723373	-0.0004910601	0.00035036457	-0.0004483846	0.0003190664	-0.0002280196	-3.4312237e-05	-0.00025864274	0.00047245141	-0.00019756416	0.00014209673	-0.0002446409	-0.0002752675	0.00014085398	0.0002434629	-0.0001656122	-0.0002406286	-0.00040000954	-0.00038972628	-0.0006534044	-0.0001338502	2.9078912e-05	-0.00022830043	-9.713205e-05	-0.00045095812	-0.0005541277	-2.6231504e-05	4.00499e-05	-5.495476e-05	-0.00017050604	4.925713e-05	-0.00030157837	0.0002580311	0.00076414685	6.697159e-05	0.00029726882	-0.00046220457	-0.00041917962	-0.00036975025	-4.120372e-05	-0.00044179574	-0.00018472077	-0.00019170478	-4.2784173e-05	-0.00011369697	-0.00014972608	0.0003152219	0.00032013998	-5.5740576e-05	-0.00043079708	-4.942847e-05	-0.0008132742	-0.0004460736	-0.00049910205	0.0002736681	0.00043723636	-0.0002338743	0.0001757412	-0.00025953155	-0.00046075357	0.00027582233	-9.05397e-06	3.9038707e-05	0.00024221266	0.00066276506	0.00011695172	-0.00022677696	-0.00016593683	-4.1971675e-06	2.9639423e-06	0.00045730034	-0.0003627984	0.00034055358	-0.00034566954	-0.0005304716	-0.00016006619	-0.0005095621	0.000110510155	-0.0001125243	0.00060911267	0.00021134726	-1.8969422e-05	0.0008017153	-0.00035165466	0.00035692222	-0.00025384463	0.00033940712	0.0006256839	-1.8282262e-05	0.00022727117	0.00066894037	-0.000371428	-1.37942225e-05	-0.0002916473	7.639367e-05	-0.00054417324	0.00018036837	-0.0006308116	-0.0004021969	-0.0004016302	0.0003854981	-0.00020200307	0.000102356724	0.0007347337	-0.0003416447	-0.00010107591	-6.5043285e-05	-0.000102097685	-9.2447626e-05	0.00034054613	-5.4880533e-05	-0.0005352163	-9.166165e-05	-0.0002014732	-0.0003535753	0.00013327092	-5.5909535e-05	0.00041157112
